Route,Location,URL,Avg Stars,Your Stars,Route Type,Rating,Pitches,Length,Area Latitude,Area Longitude
Sims-Hesse-Hanning Route,Charlie Horse Needle > Island In The Sky > Southeast Utah > Utah,https://www.mountainproject.com/route/105886424/sims-hesse-hanning-route,3.6,-1,Trad,5.11,3,,38.49273,-110.00186
Man After Midnight,Wall Street > Potash Road > Southeast Utah > Utah,https://www.mountainproject.com/route/106353365/man-after-midnight,3.1,-1,Sport,5.11c,1,65.0,38.54668,-109.59959
Protest Too Much,The Theater > Take-Out Beach > River Road > Southeast Utah > Utah,https://www.mountainproject.com/route/114227445/protest-too-much,3.1,-1,Sport,5.11c,1,,38.66113,-109.4994
Hormones in Waiting,Elvis's Hammer > Sand Flats > Southeast Utah > Utah,https://www.mountainproject.com/route/105717697/hormones-in-waiting,3.5,-1,Trad,5.10c,1,,38.57734,-109.37814
Science Friction,Sunshine Wall Routes > Sunshine Wall > Southeast Utah > Utah,https://www.mountainproject.com/route/106046536/science-friction,2.9,-1,Sport,5.9- PG13,1,160.0,38.8607,-109.7425
Freebird,The Wall > Indian Creek > Southeast Utah > Utah,https://www.mountainproject.com/route/106125265/freebird,3.1,-1,Trad,5.10-,1,60.0,38.17139,-109.59666
Generations,Times Wall > Lower Dakota Crag > La Sal Mountains > Southeast Utah > Utah,https://www.mountainproject.com/route/110794524/generations,3.1,-1,Trad,5.8,1,,38.47194,-109.28026
Eye of the Newt,The Cauldrons > Hell Roaring Canyon > State Highway 313 > Southeast Utah > Utah,https://www.mountainproject.com/route/106504048/eye-of-the-newt,3.6,-1,Trad,5.10,2,250.0,38.59057,-109.94987
Lobotomy,Cliffs of Insanity > Indian Creek > Southeast Utah > Utah,https://www.mountainproject.com/route/107831083/lobotomy,4.0,-1,Trad,5.11+,1,130.0,38.15145,-109.59834
Dragon's Lair,Deadman's Buttress > Long Canyon > Potash Road > Southeast Utah > Utah,https://www.mountainproject.com/route/106787723/dragons-lair,4.0,-1,Trad,5.11,1,150.0,38.54832,-109.66055
Hubble,Mars > Potash Road > Southeast Utah > Utah,https://www.mountainproject.com/route/106466053/hubble,3.2,-1,Sport,5.11+,1,95.0,38.5714,-109.5815
Jah Chimney,Jah Tower > Wall Street North > Potash Road > Southeast Utah > Utah,https://www.mountainproject.com/route/116710471/jah-chimney,3.8,-1,Sport,5.11a,1,100.0,38.57479,-109.58503
Petrified Feline,Lower Mill Creek > Mill Creek > La Sal Mountains > Southeast Utah > Utah,https://www.mountainproject.com/route/108674009/petrified-feline,3.6,-1,Trad,5.11,4,400.0,38.47684,-109.38133
Kelley Route 8,The Beach > Indian Creek > Southeast Utah > Utah,https://www.mountainproject.com/route/116094137/kelley-route-8,3.0,-1,Trad,5.10-,1,45.0,38.16148,-109.58228
Crack Wars,The Rectory > Castle Valley > Southeast Utah > Utah,https://www.mountainproject.com/route/106552165/crack-wars,3.0,-1,Trad,5.11a/b,4,400.0,38.6571,-109.3678
Fantasia,The Oracle > Fisher Towers > Southeast Utah > Utah,https://www.mountainproject.com/route/105917588/fantasia,3.6,-1,"Trad, Aid",5.10- C2+ R,8,,38.72085,-109.29684
East Of Wrath,Wall Street > Potash Road > Southeast Utah > Utah,https://www.mountainproject.com/route/106145161/east-of-wrath,2.9,-1,Trad,5.9,1,80.0,38.54668,-109.59959
Hot Chicks on Wet Bikes,Trenchtown > Upper Dakota Crag > La Sal Mountains > Southeast Utah > Utah,https://www.mountainproject.com/route/110794222/hot-chicks-on-wet-bikes,3.5,-1,Sport,5.10+,1,75.0,38.47028,-109.27448
North Face Original Pitch 1,Castleton Tower > Castle Valley > Southeast Utah > Utah,https://www.mountainproject.com/route/105718360/north-face-original-pitch-1,3.7,-1,Trad,5.11b,1,130.0,38.651,-109.3678
Peccadillo,Gin & Tectonics > Long Canyon > Potash Road > Southeast Utah > Utah,https://www.mountainproject.com/route/105717640/peccadillo,3.8,-1,Trad,5.11,1,,38.54809,-109.67149
