Route,Location,URL,"Avg Stars","Your Stars","Route Type",Rating,Pitches,Length,"Area Latitude","Area Longitude"
"This, My Friend","Dragontail Peak > Stuart-Enchantments > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/119518502/this-my-friend,3.4,-1,Trad,5.10a,5,900,47.4789,-120.83318
RPM,"Snow Creek Wall > Snow Creek Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/111958075/rpm,3.5,-1,Trad,5.10b,6,800,47.52963,-120.71869
"Poultry in Motion","Clem's Holler > Clem's Holler Area > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105794216/poultry-in-motion,2.8,-1,Sport,5.10c,1,100,47.58978,-120.68839
"Ski Tracks Crack","Ski Tracks Crack > Lower Icicle Canyon > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106255438/ski-tracks-crack,3.3,-1,Trad,5.9,1,,47.55016,-120.69418
"Tubbing at Der Ritterhoff","Rattlesnake Rock > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107605805/tubbing-at-der-ritterhoff,3.6,-1,Sport,5.11a,1,75,47.61105,-120.71568
"The Nose, of Jello Tower","Upper Castle > Castle Rock > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105809771/the-nose-of-jello-tower,3.3,-1,Trad,5.10d,1,75,47.59968,-120.71235
"Bale/Kramar route","Careno Crag > Purina and Careno Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108388413/balekramar-route,3.2,-1,"Trad, Sport",5.10b,4,450,47.54921,-120.70524
Toothless,"Drip Wall > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/110263710/toothless,3.6,-1,Sport,5.11,1,100,47.61422,-120.71812
"MF Direct","Upper Castle > Castle Rock > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/108977845/mf-direct,3.9,-1,Trad,5.11a/b,1,70,47.59968,-120.71235
"Der Sportsman","Prusik Peak > Stuart-Enchantments > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/107641573/der-sportsman,4.0,-1,"Trad, Alpine",5.11+,6,600,47.48786,-120.78373
"MF Overhang","Upper Castle > Castle Rock > Tumwater Canyon > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/105898536/mf-overhang,3.2,-1,Trad,5.10d,1,,47.59968,-120.71235
Pumpline,"Careno Crag > Purina and Careno Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106228532/pumpline,3.7,-1,Trad,5.11a/b,1,60,47.54921,-120.70524
"Lawn Darts","Peek-a-boo Tower > Duty Dome - Warrior Wall - Peek-a-boo Area > Icicle Creek > Leavenworth > Central-East Cascades, Wenatchee, & Leavenworth > Washington",https://www.mountainproject.com/route/106745642/lawn-darts,3.4,-1,Sport,5.10a,1,130,47.54891,-120.74655
